PETROL (GHp/Lt),DIESEL (GHp/Lt),LPG (GHp/Kg),KEROSENE (GHp/Lt),MGO LOCAL (GHp/Lt)
483.23,494.23,510.01,467.14,331.31
468.46,481.46,510.01,467.14,516.46
482.0,482.0,481.0,467.14,516.46
482.0,482.0,490.78,467.14,516.46
497.0,497.0,505.0,470.0,455.0
497.0,497.0,505.72,470.0,455.0
497.0,497.0,494.89,470.0,455.0
497.0,497.0,475.28,470.0,455.0
482.11,485.11,477.04,345.11,455.0
490.0,490.0,477.04,345.11,455.0
490.0,490.0,492.75,345.11,455.0
516.0,527.0,492.75,415.0,455.0
490.13,501.13,492.75,415.0,455.0
490.13,501.13,465.88,415.0,455.0
490.13,501.13,491.0,415.0,455.0
497.7,498.0,491.0,415.0,455.0
472.0,485.0,491.0,415.0,455.0
479.0,478.0,491.0,415.0,455.0
478.0,478.0,491.0,415.0,455.0
478.0,478.0,515.65,415.0,455.0
478.0,478.0,508.54,415.0,455.0
478.0,478.0,531.02,415.0,455.0
475.0,475.0,520.08,415.0,455.0
497.88,504.88,520.08,415.0,455.0
497.88,504.88,508.92,415.0,455.0
497.13,493.13,537.9,415.0,455.0
501.23,509.23,555.01,415.0,455.0
501.88,504.88,415.65,364.88,333.18
501.88,504.88,444.35,364.88,333.18
479.0,479.0,465.88,364.88,333.18
479.0,479.0,510.74,364.88,333.18
497.13,493.13,537.9,364.88,333.18
507.13,505.13,530.9,380.13,417.43
478.65,478.76,530.9,380.13,417.43
488.5,488.5,530.9,380.13,417.43
500.0,500.0,530.9,380.13,417.43
500.0,500.0,508.92,380.13,417.43
477.0,477.0,508.92,380.13,417.43
460.0,465.0,508.92,380.13,417.43
470.0,472.0,508.92,380.13,417.43
477.95,474.19,508.92,380.13,417.43
491.0,491.0,510.88,380.13,417.43
528.33,521.76,518.31,380.13,349.06
528.33,521.76,508.92,380.13,349.06
489.65,485.82,508.92,380.13,307.12
480.0,480.0,508.92,380.13,307.12
495.0,500.0,508.92,380.13,307.12
495.0,500.0,507.57,380.13,307.12
496.1,494.1,506.88,380.13,307.12
433.16,432.16,506.88,380.13,307.12
462.16,466.16,489.93,380.13,307.12
462.16,466.16,502.84,380.13,307.12
462.16,466.16,484.78,380.13,307.12
510.0,510.0,484.78,380.13,307.12
474.0,476.0,520.78,380.13,307.12
474.0,476.0,510.78,380.13,307.12
454.0,458.5,482.8,380.13,307.12
454.0,458.5,493.0,380.13,307.12
488.1,491.1,493.0,380.13,307.12
488.1,491.1,544.88,380.13,307.12
488.1,491.1,532.78,380.13,307.12
471.88,474.88,532.78,395.13,307.12
502.0,500.0,532.78,395.13,307.12
502.0,500.0,510.42,395.13,307.12
482.0,485.0,510.42,470.0,307.12
482.0,485.0,473.78,470.0,307.12
502.0,500.0,473.78,470.0,307.12
472.0,480.0,507.78,470.0,307.12
470.52,470.52,474.12,470.0,307.12
470.52,470.52,541.99,470.0,307.12
501.1,504.1,541.99,470.0,307.12
476.1,486.1,494.88,470.0,307.12
482.0,482.0,494.88,470.0,307.12
528.33,521.76,518.31,470.0,349.06
450.0,450.0,500.0,470.0,270.0
510.0,510.0,500.0,440.0,300.0
507.0,507.0,507.0,440.0,300.0
493.45,496.45,507.0,440.0,300.0
493.45,496.45,471.45,440.0,300.0
493.45,496.45,536.06,440.0,300.0
469.84,469.84,502.47,440.0,300.0
478.65,478.76,502.47,440.0,300.0
479.16,483.16,501.93,440.0,300.0
496.13,495.12,501.93,440.0,369.42
496.13,495.12,519.0,440.0,369.42
471.31,466.18,494.05,331.49,294.48
444.0,444.0,511.0,356.81,316.31
515.14,517.14,511.0,467.14,316.31
484.23,487.23,522.01,467.14,316.31
463.46,481.46,522.01,467.14,290.76
482.0,482.0,481.0,467.14,290.76
497.0,497.0,505.0,470.0,455.0
497.0,497.0,495.72,470.0,455.0
497.0,497.0,507.89,470.0,455.0
497.0,497.0,492.28,470.0,455.0
477.11,480.11,512.04,335.11,455.0
490.0,490.0,512.04,335.11,455.0
490.0,490.0,502.75,335.11,455.0
486.13,487.13,502.75,335.11,455.0
486.13,487.13,500.88,335.11,455.0
486.13,487.13,498.0,335.11,455.0
455.0,455.0,498.0,335.11,455.0
470.0,470.0,498.0,335.11,455.0
478.0,467.0,498.0,335.11,455.0
482.0,485.0,498.0,335.11,455.0
482.0,485.0,538.65,335.11,455.0
482.0,485.0,518.54,335.11,455.0
482.0,485.0,531.02,335.11,455.0
475.0,475.0,520.78,335.11,455.0
490.88,486.88,520.78,335.11,455.0
490.88,486.88,528.92,335.11,455.0
495.13,484.13,559.9,335.11,455.0
531.23,539.23,555.01,335.11,455.0
501.88,504.88,415.65,364.88,333.18
501.88,504.88,484.35,364.88,333.18
501.88,504.88,518.74,364.88,333.18
495.13,484.13,559.9,364.88,333.18
487.13,485.13,520.9,375.13,417.43
478.65,478.76,520.9,375.13,417.43
465.0,467.0,520.9,375.13,417.43
500.0,500.0,520.9,375.13,417.43
500.0,500.0,528.92,375.13,417.43
465.0,465.0,528.92,375.13,417.43
460.0,465.0,528.92,375.13,417.43
472.0,472.0,528.92,375.13,417.43
482.2,478.85,528.92,375.13,417.43
491.0,491.0,525.88,375.13,417.43
523.35,514.1,535.34,375.13,341.4
523.35,514.1,528.92,375.13,341.4
487.25,481.68,528.92,375.13,302.98
470.0,470.0,528.92,375.13,302.98
503.0,495.0,528.92,375.13,302.98
503.0,495.0,517.57,375.13,302.98
483.06,471.06,517.57,375.13,302.98
465.07,461.07,517.57,375.13,302.98
437.16,437.16,517.57,375.13,302.98
472.16,470.16,496.93,375.13,302.98
472.16,470.16,504.78,375.13,302.98
510.0,510.0,504.78,375.13,302.98
460.0,474.0,550.78,375.13,302.98
460.0,474.0,530.78,375.13,302.98
460.0,474.0,515.78,375.13,302.98
440.0,445.0,482.8,375.13,302.98
440.0,445.0,509.0,375.13,302.98
478.1,478.1,509.0,375.13,302.98
478.1,478.1,562.88,375.13,302.98
478.1,478.1,537.78,375.13,302.98
456.88,459.88,537.78,345.13,302.98
492.0,490.0,537.78,345.13,302.98
492.0,490.0,533.42,345.13,302.98
492.0,490.0,473.78,345.13,302.98
502.0,505.0,473.78,345.13,302.98
472.0,480.0,507.78,345.13,302.98
466.35,466.35,494.12,345.13,302.98
466.35,466.35,551.99,345.13,302.98
488.0,506.0,551.99,345.13,302.98
491.1,499.1,551.99,345.13,302.98
486.1,486.1,494.88,345.13,302.98
482.0,482.0,494.88,345.13,302.98
523.35,514.1,535.34,345.13,341.4
450.0,450.0,505.0,345.13,260.0
500.0,500.0,520.0,440.0,290.0
499.0,499.0,530.0,440.0,290.0
488.45,491.45,530.0,440.0,290.0
488.45,491.45,490.45,440.0,290.0
488.45,491.45,533.06,440.0,290.0
469.84,469.84,502.47,440.0,290.0
507.13,520.13,502.47,440.0,290.0
478.65,478.76,502.47,440.0,290.0
478.16,481.16,516.93,440.0,290.0
486.13,485.12,516.93,440.0,359.42
486.13,485.12,536.65,440.0,359.42
471.14,458.9,508.41,331.66,287.2
465.0,465.0,556.78,348.5,315.31
484.23,479.23,541.04,348.5,315.31
468.0,468.0,541.04,348.5,277.3
492.0,492.0,505.0,470.0,455.0
492.0,492.0,522.72,470.0,455.0
492.0,492.0,530.89,470.0,455.0
472.11,475.11,512.04,335.11,455.0
480.0,480.0,512.04,335.11,455.0
480.0,480.0,522.75,335.11,455.0
506.0,512.0,522.75,403.0,455.0
492.13,485.13,522.75,403.0,455.0
492.13,485.13,520.88,403.0,455.0
492.13,485.13,499.0,403.0,455.0
501.7,483.0,499.0,403.0,455.0
457.0,455.0,499.0,403.0,455.0
467.0,465.0,499.0,403.0,455.0
483.0,483.0,499.0,403.0,455.0
464.0,465.0,499.0,403.0,455.0
464.0,465.0,551.65,403.0,455.0
464.0,465.0,535.54,403.0,455.0
464.0,465.0,571.02,403.0,455.0
475.0,475.0,520.78,403.0,455.0
490.88,486.88,520.78,403.0,455.0
531.23,539.23,555.01,403.0,455.0
501.88,504.88,415.65,364.88,333.18
501.88,504.88,484.35,364.88,333.18
475.0,475.0,465.88,364.88,333.18
475.0,475.0,531.74,364.88,333.18
497.13,493.13,537.9,364.88,333.18
500.0,500.0,537.9,364.88,333.18
500.0,500.0,537.9,364.88,333.18
466.0,466.0,537.9,364.88,333.18
450.0,450.0,537.9,364.88,333.18
472.0,472.0,537.9,364.88,333.18
480.59,480.72,537.9,364.88,333.18
491.0,491.0,560.88,364.88,333.18
491.37,479.91,301.21,364.88,333.18
470.0,470.0,301.21,364.88,333.18
499.0,495.0,301.21,364.88,333.18
499.0,495.0,527.57,364.88,333.18
486.56,477.56,527.57,364.88,333.18
475.07,468.07,511.85,364.88,333.18
477.16,466.16,514.93,364.88,333.18
477.16,466.16,533.84,364.88,333.18
477.16,466.16,524.78,364.88,333.18
500.0,500.0,524.78,364.88,333.18
480.0,478.0,465.78,364.88,333.18
480.0,478.0,535.78,364.88,333.18
480.0,478.0,542.35,364.88,333.18
440.0,445.0,506.0,364.88,333.18
440.0,445.0,509.0,364.88,333.18
478.1,478.1,509.0,364.88,333.18
478.1,478.1,573.88,364.88,333.18
478.1,478.1,547.78,364.88,333.18
471.88,471.88,547.78,345.13,333.18
484.0,482.0,547.78,345.13,333.18
484.0,482.0,548.42,345.13,333.18
471.0,474.0,548.42,454.0,333.18
471.0,474.0,473.78,454.0,333.18
502.0,500.0,473.78,454.0,333.18
472.0,480.0,507.78,454.0,333.18
455.93,455.93,502.12,454.0,333.18
455.93,455.93,571.99,454.0,333.18
528.0,516.0,571.99,454.0,333.18
476.1,479.1,571.99,454.0,333.18
462.0,462.0,571.99,454.0,333.18
450.0,450.0,520.0,454.0,260.0
500.0,500.0,520.0,440.0,290.0
499.0,499.0,529.0,440.0,290.0
498.45,496.45,529.0,440.0,290.0
498.45,496.45,505.45,440.0,290.0
498.45,496.45,544.06,440.0,290.0
507.13,520.13,544.06,440.0,290.0
478.16,481.16,536.93,440.0,290.0
492.72,483.12,536.93,440.0,357.42
492.72,483.12,546.0,440.0,357.42
475.32,463.18,523.87,336.91,291.48
477.0,477.0,523.87,336.91,291.48
483.0,483.0,595.78,399.5,321.31
507.14,515.14,595.78,467.14,321.31
489.23,489.23,550.01,467.14,321.31
475.46,471.46,550.01,467.14,280.76
475.46,471.46,523.78,467.14,280.76
497.0,497.0,525.0,475.0,460.0
497.0,497.0,556.72,475.0,460.0
497.0,497.0,526.28,475.0,460.0
467.11,470.11,507.04,325.11,460.0
480.0,480.0,507.04,325.11,460.0
480.0,480.0,543.75,325.11,460.0
511.0,514.0,543.75,412.0,460.0
487.13,485.13,543.75,412.0,460.0
487.13,485.13,515.88,412.0,460.0
487.13,485.13,535.0,412.0,460.0
457.0,455.0,535.0,412.0,460.0
467.0,465.0,535.0,412.0,460.0
477.0,477.0,535.0,412.0,460.0
462.0,462.0,535.0,412.0,460.0
462.0,462.0,558.65,412.0,460.0
462.0,462.0,537.34,412.0,460.0
462.0,462.0,571.02,412.0,460.0
475.0,475.0,520.78,412.0,460.0
486.88,494.88,520.78,412.0,460.0
489.13,493.13,575.9,412.0,460.0
531.23,539.23,605.01,412.0,460.0
501.88,504.88,415.65,364.88,333.18
501.88,504.88,502.35,364.88,333.18
475.0,475.0,465.88,364.88,333.18
475.0,475.0,548.74,364.88,333.18
489.13,493.13,575.9,364.88,333.18
507.13,500.13,550.9,375.13,417.43
478.65,478.76,550.9,375.13,417.43
478.5,478.5,550.9,375.13,417.43
500.0,500.0,550.9,375.13,417.43
466.0,466.0,550.9,375.13,417.43
450.0,450.0,550.9,375.13,417.43
465.0,465.0,550.9,375.13,417.43
475.67,476.72,550.9,375.13,417.43
481.0,481.0,560.88,375.13,417.43
527.59,521.94,555.59,375.13,349.24
484.04,482.89,304.19,375.13,349.24
470.0,470.0,304.19,375.13,349.24
493.0,492.0,304.19,375.13,349.24
493.0,492.0,537.57,375.13,349.24
478.56,477.56,537.57,375.13,349.24
465.07,465.07,537.57,375.13,349.24
462.16,455.16,537.57,375.13,349.24
462.16,461.16,531.93,375.13,349.24
462.16,461.16,519.78,375.13,349.24
500.0,500.0,519.78,375.13,349.24
474.0,472.0,575.78,375.13,349.24
474.0,472.0,585.78,375.13,349.24
440.0,445.0,527.6,375.13,349.24
440.0,445.0,539.0,375.13,349.24
478.1,478.1,539.0,375.13,349.24
478.1,478.1,566.88,375.13,349.24
478.1,478.1,547.78,375.13,349.24
471.88,471.88,547.78,345.13,363.3
487.0,485.0,547.78,345.13,363.3
487.0,485.0,552.42,345.13,363.3
487.0,485.0,473.78,345.13,363.3
502.0,500.0,473.78,345.13,363.3
472.0,480.0,507.78,345.13,363.3
457.93,457.93,522.12,345.13,363.3
457.93,457.93,581.99,345.13,363.3
528.0,536.0,581.99,345.13,363.3
478.1,479.1,581.99,345.13,363.3
479.1,477.1,554.88,345.13,363.3
475.0,475.0,554.88,345.13,363.3
455.0,455.0,520.0,345.13,260.0
490.0,490.0,520.0,420.0,290.0
499.0,499.0,549.0,420.0,290.0
498.45,496.45,549.0,420.0,290.0
498.45,496.45,509.45,420.0,290.0
498.45,496.45,548.06,420.0,290.0
469.84,469.84,532.47,420.0,290.0
507.13,520.13,532.47,420.0,290.0
478.65,478.76,532.47,420.0,290.0
478.16,481.16,541.93,420.0,290.0
482.72,477.12,541.93,420.0,351.42
466.08,466.21,527.54,343.2,294.51
435.0,444.0,556.0,355.0,260.18
509.14,517.14,200.91,467.14,260.18
489.23,482.23,560.01,467.14,260.18
458.46,458.46,560.01,467.14,267.76
477.0,477.0,526.0,467.14,267.76
477.0,477.0,530.78,467.14,267.76
497.0,497.0,537.0,475.0,460.0
497.0,497.0,556.72,475.0,460.0
497.0,497.0,530.28,475.0,460.0
465.11,460.11,522.04,325.11,460.0
482.0,482.0,522.04,325.11,460.0
511.0,524.0,522.04,420.0,460.0
481.13,480.13,522.04,420.0,460.0
481.13,480.13,525.88,420.0,460.0
481.13,480.13,538.0,420.0,460.0
467.0,465.0,538.0,420.0,460.0
472.0,472.0,538.0,420.0,460.0
464.0,465.0,538.0,420.0,460.0
464.0,465.0,553.65,420.0,460.0
464.0,465.0,523.34,420.0,460.0
464.0,465.0,571.02,420.0,460.0
460.0,460.0,540.78,420.0,460.0
489.88,490.88,540.78,420.0,460.0
478.13,484.13,563.9,420.0,460.0
501.88,504.88,415.65,364.88,333.18
501.88,504.88,499.0,364.88,333.18
475.0,475.0,465.88,364.88,333.18
475.0,475.0,536.74,364.88,333.18
478.13,484.13,563.9,364.88,333.18
507.13,500.13,550.9,375.13,417.45
478.65,478.76,550.9,375.13,417.45
478.5,478.5,550.9,375.13,417.45
500.0,500.0,550.9,375.13,417.45
466.0,466.0,550.9,375.13,417.45
465.0,465.0,550.9,375.13,417.45
474.47,471.17,550.9,375.13,417.45
484.0,484.0,560.88,375.13,417.45
473.76,478.53,526.5,375.13,243.3
470.0,470.0,526.5,375.13,243.3
493.0,495.0,526.5,375.13,243.3
493.0,495.0,534.57,375.13,243.3
480.56,481.56,534.57,375.13,243.3
458.07,461.07,534.57,375.13,243.3
462.16,465.16,534.57,375.13,243.3
454.16,468.16,516.93,375.13,243.3
454.16,468.16,509.78,375.13,243.3
500.0,500.0,509.78,375.13,243.3
466.0,482.0,575.78,375.13,243.3
466.0,482.0,530.78,375.13,243.3
466.0,482.0,535.78,375.13,243.3
440.0,445.0,527.6,375.13,243.3
440.0,445.0,519.0,375.13,243.3
476.1,476.1,519.0,375.13,243.3
476.1,476.1,563.88,375.13,243.3
476.1,476.1,557.78,375.13,243.3
471.88,471.88,557.78,345.13,363.3
502.0,500.0,557.78,345.13,363.3
502.0,500.0,540.42,345.13,363.3
478.0,478.0,540.42,436.0,363.3
478.0,478.0,473.78,436.0,363.3
497.0,495.0,473.78,436.0,363.3
472.0,480.0,507.78,436.0,363.3
472.0,480.0,581.99,436.0,363.3
538.0,546.0,581.99,436.0,363.3
480.1,480.1,581.99,436.0,363.3
486.1,484.1,554.88,436.0,363.3
465.0,465.0,554.88,436.0,363.3
455.0,455.0,520.0,436.0,260.0
499.0,499.0,549.0,436.0,260.0
498.45,496.45,549.0,436.0,260.0
498.45,496.45,497.45,436.0,260.0
498.45,496.45,538.06,436.0,260.0
469.84,469.84,532.47,436.0,260.0
507.13,520.13,532.47,436.0,260.0
478.65,478.76,532.47,436.0,260.0
488.16,486.16,541.93,436.0,260.0
477.72,473.12,541.93,436.0,347.42
477.72,473.12,537.0,436.0,347.42
455.6,461.77,515.19,340.15,290.07
471.0,471.0,588.78,364.5,321.31
507.14,515.14,588.78,467.14,321.31
486.23,484.23,560.01,467.14,321.31
463.46,468.46,560.01,467.14,277.76
477.0,477.0,526.0,467.14,277.76
499.0,499.0,540.0,477.0,460.0
499.0,499.0,556.72,477.0,460.0
499.0,499.0,537.89,477.0,460.0
499.0,499.0,520.28,477.0,460.0
447.11,435.11,522.04,325.11,460.0
480.0,480.0,522.04,325.11,460.0
480.0,480.0,527.75,325.11,460.0
511.0,524.0,527.75,420.0,460.0
474.13,487.13,527.75,420.0,460.0
474.13,487.13,515.88,420.0,460.0
474.13,487.13,521.0,420.0,460.0
467.0,465.0,521.0,420.0,460.0
467.0,465.0,533.65,420.0,460.0
467.0,465.0,521.34,420.0,460.0
467.0,465.0,571.02,420.0,460.0
475.0,475.0,530.78,420.0,460.0
489.88,490.88,530.78,420.0,460.0
490.13,504.13,560.9,420.0,460.0
531.23,539.23,605.01,420.0,460.0
501.88,504.88,415.65,364.88,333.18
501.88,504.88,488.35,364.88,333.18
459.9,459.9,519.88,364.88,333.18
459.9,459.9,528.74,364.88,333.18
490.13,504.13,560.9,364.88,333.18
507.13,500.13,550.9,375.13,412.43
478.65,478.76,550.9,375.13,412.43
493.5,493.5,550.9,375.13,412.43
510.0,510.0,550.9,375.13,412.43
487.0,487.0,550.9,375.13,412.43
465.0,465.0,550.9,375.13,412.43
495.23,495.12,550.9,375.13,412.43
484.0,484.0,550.88,375.13,412.43
489.55,497.08,550.88,375.13,272.38
475.0,475.0,550.88,375.13,272.38
502.0,510.0,550.88,375.13,272.38
502.0,510.0,532.57,375.13,272.38
503.56,501.56,532.57,375.13,272.38
478.07,491.07,532.57,375.13,272.38
476.16,489.16,521.93,375.13,272.38
476.16,489.16,525.74,375.13,272.38
500.0,500.0,525.74,375.13,272.38
487.0,496.0,565.78,375.13,272.38
487.0,496.0,530.78,375.13,272.38
487.0,496.0,525.78,375.13,272.38
487.0,496.0,532.35,375.13,272.38
440.0,445.0,512.1,375.13,272.38
440.0,445.0,522.0,375.13,272.38
468.1,468.1,522.0,375.13,272.38
468.1,468.1,556.88,375.13,272.38
468.1,468.1,547.78,375.13,272.38
494.88,507.88,547.78,502.13,363.3
482.0,480.0,547.78,502.13,363.3
482.0,480.0,535.42,502.13,363.3
488.0,496.0,535.42,436.0,363.3
488.0,496.0,473.78,436.0,363.3
507.0,505.0,473.78,436.0,363.3
472.0,475.0,542.78,436.0,363.3
472.0,475.0,561.99,436.0,363.3
476.1,474.1,561.99,436.0,363.3
475.0,475.0,561.99,436.0,363.3
529.59,537.31,542.11,436.0,364.61
465.0,465.0,520.0,436.0,308.3
495.0,495.0,530.0,380.0,317.0
499.0,499.0,540.0,380.0,317.0
498.45,496.45,540.0,380.0,317.0
498.45,496.45,492.45,380.0,317.0
498.45,496.45,531.06,380.0,317.0
469.84,469.84,532.47,380.0,317.0
517.13,525.13,532.47,380.0,317.0
478.65,478.76,532.47,380.0,317.0
488.16,486.16,551.93,380.0,317.0
474.72,469.12,551.93,380.0,343.42
467.98,480.84,508.7,361.24,309.14
454.0,454.0,552.78,389.5,349.31
510.14,518.14,552.78,467.14,349.31
474.46,468.46,552.78,467.14,277.76
477.0,477.0,518.0,467.14,277.76
507.0,507.0,540.0,485.0,460.0
507.0,507.0,543.72,485.0,460.0
507.0,507.0,529.89,485.0,460.0
507.0,507.0,513.28,485.0,460.0
472.11,490.11,507.04,335.11,460.0
485.0,485.0,507.04,335.11,460.0
485.0,485.0,520.75,335.11,460.0
469.0,469.0,520.75,355.0,460.0
492.13,505.13,520.75,355.0,460.0
492.13,505.13,520.88,355.0,460.0
492.13,505.13,521.0,355.0,460.0
502.7,502.0,521.0,355.0,460.0
452.0,450.0,521.0,355.0,460.0
480.0,480.0,521.0,355.0,460.0
500.0,505.0,521.0,355.0,460.0
464.0,465.0,521.0,355.0,460.0
464.0,465.0,580.65,355.0,460.0
464.0,465.0,555.34,355.0,460.0
464.0,465.0,571.02,355.0,460.0
480.0,480.0,530.78,355.0,460.0
491.88,505.88,530.78,355.0,460.0
506.13,523.13,592.9,355.0,460.0
531.23,539.23,605.01,355.0,460.0
495.0,495.0,415.65,364.88,343.18
495.0,495.0,522.35,364.88,343.18
480.0,480.0,519.88,364.88,343.18
480.0,480.0,563.74,364.88,343.18
506.13,523.13,592.9,364.88,343.18
512.13,515.13,550.9,390.13,412.43
478.65,478.76,550.9,390.13,412.43
503.5,503.5,550.9,390.13,412.43
502.0,502.0,550.9,390.13,412.43
487.0,487.0,550.9,390.13,412.43
465.0,470.0,550.9,390.13,412.43
452.0,452.0,550.9,390.13,412.43
513.03,516.54,550.9,390.13,412.43
511.0,519.0,585.88,390.13,412.43
543.99,555.43,575.69,390.13,382.73
507.03,518.28,293.58,390.13,382.73
475.0,475.0,293.58,390.13,382.73
522.0,525.0,293.58,390.13,382.73
522.0,525.0,562.57,390.13,382.73
508.56,506.56,562.57,390.13,382.73
445.16,449.16,562.57,390.13,382.73
493.16,495.16,546.93,390.13,382.73
493.16,495.16,555.74,390.13,382.73
493.16,495.16,532.78,390.13,382.73
500.0,500.0,532.78,390.13,382.73
507.0,520.0,595.78,390.13,382.73
507.0,520.0,555.78,390.13,382.73
465.0,465.0,531.8,390.13,382.73
510.1,511.1,531.8,390.13,382.73
510.1,511.1,586.88,390.13,382.73
510.1,511.1,552.78,390.13,382.73
494.88,508.88,552.78,502.13,382.73
517.0,520.0,552.78,502.13,382.73
517.0,520.0,552.78,566.42,382.73
498.0,506.0,552.78,456.0,382.73
498.0,506.0,473.78,456.0,382.73
507.0,505.0,473.78,456.0,382.73
472.0,475.0,557.78,456.0,382.73
472.0,475.0,534.12,456.0,382.73
472.0,475.0,559.99,456.0,382.73
538.0,546.0,559.99,456.0,382.73
476.1,474.1,559.99,456.0,382.73
501.1,504.1,554.88,456.0,382.73
475.0,475.0,554.88,456.0,382.73
543.99,555.43,575.69,456.0,382.73
485.0,485.0,541.0,456.0,300.0
499.0,499.0,540.0,456.0,300.0
528.45,526.45,540.0,456.0,300.0
528.45,526.45,522.45,456.0,300.0
528.45,526.45,565.06,456.0,300.0
469.84,469.84,544.47,456.0,300.0
537.13,545.13,544.47,456.0,300.0
478.65,478.76,544.47,456.0,300.0
498.16,501.16,551.93,456.0,300.0
498.16,501.16,554.0,456.0,300.0
481.6,497.97,538.4,379.18,326.27
477.0,477.0,538.4,379.18,326.27
477.0,477.0,585.78,404.5,355.31
525.14,525.14,585.78,467.14,355.31
516.13,514.13,572.91,467.14,355.31
483.46,486.46,572.91,467.14,277.76
467.0,467.0,520.0,467.14,277.76
467.0,467.0,548.78,467.14,277.76
527.0,527.0,560.0,505.0,480.0
527.0,527.0,573.72,505.0,480.0
527.0,527.0,562.89,505.0,480.0
527.0,527.0,543.28,505.0,480.0
477.11,485.11,512.04,335.11,480.0
490.0,490.0,512.04,335.11,480.0
522.0,533.0,512.04,450.0,480.0
512.13,527.13,512.04,450.0,480.0
512.13,527.13,545.88,450.0,480.0
512.13,527.13,530.0,450.0,480.0
523.7,527.0,530.0,450.0,480.0
492.0,492.0,530.0,450.0,480.0
510.0,510.0,530.0,450.0,480.0
464.0,465.0,530.0,450.0,480.0
464.0,465.0,600.65,450.0,480.0
464.0,465.0,578.34,450.0,480.0
464.0,465.0,613.0,450.0,480.0
523.13,543.13,622.9,450.0,480.0
523.13,553.23,571.23,607.01,480.0
526.88,544.88,415.65,374.88,343.18
526.88,544.88,590.74,374.88,343.18
523.13,543.13,622.9,374.88,343.18
534.13,532.13,570.9,425.13,444.43
528.0,528.5,570.9,425.13,444.43
509.0,510.0,570.9,425.13,444.43
493.0,493.0,586.48,425.13,444.43
465.0,470.0,586.48,425.13,444.43
525.7,530.88,586.48,425.13,444.43
475.0,475.0,586.48,425.13,444.43
513.0,521.0,602.78,425.13,444.43
485.0,485.0,602.78,425.13,444.43
519.17,537.66,602.78,425.13,312.96
534.0,542.0,602.78,425.13,312.96
534.0,542.0,579.57,425.13,312.96
510.46,523.46,579.57,425.13,312.96
510.46,523.46,577.74,425.13,312.96
510.46,523.46,564.78,425.13,312.96
500.0,500.0,564.78,425.13,312.96
512.0,518.0,617.78,425.13,312.96
512.0,518.0,602.77,425.13,312.96
512.0,518.0,575.78,425.13,312.96
465.0,465.0,553.8,425.13,312.96
465.0,465.0,579.0,425.13,312.96
512.0,513.0,579.0,425.13,312.96
512.0,513.0,618.28,425.13,312.96
512.0,513.0,557.77,437.13,378.3
508.88,516.88,557.77,437.13,378.3
514.0,522.0,557.77,437.13,378.3
514.0,522.0,594.62,437.13,378.3
519.0,517.0,594.62,437.13,378.3
472.0,475.0,594.62,437.13,378.3
472.0,475.0,559.99,437.13,378.3
486.1,484.1,559.99,437.13,378.3
475.0,475.0,559.99,437.13,378.3
493.0,493.0,574.0,437.13,320.0
510.0,510.0,550.0,415.0,330.0
520.0,520.0,580.0,415.0,330.0
528.45,526.45,580.0,415.0,330.0
528.45,526.45,583.85,415.0,330.0
528.45,526.45,592.56,415.0,330.0
475.74,475.74,587.37,415.0,330.0
537.13,545.13,587.37,415.0,330.0
484.72,484.12,587.37,415.0,330.0
484.72,484.12,600.0,415.0,330.0
491.28,509.43,557.39,393.1,337.73
495.0,495.0,557.39,393.1,337.73
487.0,487.0,612.78,441.5,355.31
489.0,492.0,612.78,441.5,320.3
495.0,495.0,577.0,441.5,320.3
495.0,495.0,592.78,441.5,320.3
527.0,527.0,570.0,510.0,480.0
527.0,527.0,605.72,510.0,480.0
527.0,527.0,591.89,510.0,480.0
527.0,527.0,574.78,510.0,480.0
499.0,507.0,574.78,510.0,480.0
477.11,485.11,512.04,510.0,480.0
477.11,485.11,589.75,510.0,480.0
499.5,499.5,589.75,418.0,480.0
499.5,499.5,572.88,418.0,480.0
520.13,523.13,572.88,418.0,480.0
520.13,523.13,581.0,418.0,480.0
503.0,500.0,581.0,418.0,480.0
521.0,521.0,581.0,418.0,480.0
521.0,521.0,596.65,418.0,480.0
521.0,521.0,580.44,418.0,480.0
521.0,521.0,612.92,418.0,480.0
500.0,500.0,620.78,418.0,480.0
535.88,546.88,620.78,418.0,480.0
535.88,546.88,588.79,418.0,480.0
532.13,543.13,642.9,418.0,480.0
553.13,571.13,606.91,418.0,480.0
508.0,508.0,417.65,376.88,480.0
495.5,495.5,417.65,376.88,480.0
495.0,495.0,565.0,376.88,480.0
495.0,495.0,553.85,376.88,480.0
495.0,495.0,585.74,376.88,480.0
532.13,543.13,642.9,376.88,480.0
534.13,532.13,598.9,425.13,444.43
499.0,499.0,598.9,425.13,444.43
510.0,508.06,598.9,425.13,444.43
500.0,500.0,598.9,425.13,444.43
500.0,500.0,588.79,425.13,444.43
498.0,498.0,586.48,425.13,444.43
